"Accession ID","Assembly","BiG-SCAPE class","CATECHOL","ContigEdge","Cy_tandem","CyanoBH_Asp1","CyanoBH_Asp2","Description","DMAQ","EntA","EntC","FbnL","FbnM","FecCD","GRAMININE","GrbD","GrbE","HYDROXAMATE","IBH_Asp","IBH_His","IPL","Lys_monoox","name","network_table$Lookup","network_trans_count","NRP.siderophore","NRPS","NRPS.like","OHASP","OHHIS","Organism","Orn_monoox","Peripla_BP_2","Product Prediction","PvdO","PvdP","PYOVERDINE","Region","region_type","SALICYLATE","SalSyn","selected","shared name","Taxonomy","TBH_Asp","TonB_dep_Rec","VbsL","VibH_like"
"NZ_NIRS01000001.1","GCF_002934665.1","Others","0","0","0","0","0","Pseudomonas laurylsulfatiphila strain AP3_16 contig1, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","1","0","0","GCF_002934665.1_ASM293466v1_genomic_NZ_NIRS01000001.1.region003","GCF_002934665.1_NZ_NIRS01000001.1.region003","1","1","1","0","0","1","Pseudomonas laurylsulfatiphila","1","0","NRP-siderophore.NRPS.ranthipeptide","1","1","1","region003","MIXED","0","0","false","GCF_002934665.1_ASM293466v1_genomic_NZ_NIRS01000001.1.region003","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_CP035088.1","GCF_004786035.1","Others","0","0","0","0","0","Pseudomonas viciae strain 11K1 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","1","0","0","0","GCF_004786035.1_ASM478603v1_genomic_NZ_CP035088.1.region011","GCF_004786035.1_NZ_CP035088.1.region011","1","1","1","0","1","0","Pseudomonas viciae","1","0","NRP-siderophore.NRPS","1","1","1","region011","MIXED","0","0","false","GCF_004786035.1_ASM478603v1_genomic_NZ_CP035088.1.region011","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_CP077086.1","GCF_014268695.2","Others","0","0","0","0","0","Pseudomonas zarinae strain SWRI108 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","1","0","0","0","GCF_014268695.2_ASM1426869v2_genomic_NZ_CP077086.1.region011","GCF_014268695.2_NZ_CP077086.1.region011","1","1","1","0","1","0","Pseudomonas zarinae","1","0","NRP-siderophore.NRPS","1","1","1","region011","MIXED","0","0","false","GCF_014268695.2_ASM1426869v2_genomic_NZ_CP077086.1.region011","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_CP034338.1","GCF_003940825.1","Others","0","0","0","0","0","Pseudomonas oryziphila strain 1257 chromosome, complete genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GCF_003940825.1_ASM394082v1_genomic_NZ_CP034338.1.region008","GCF_003940825.1_NZ_CP034338.1.region008","0","1","1","0","0","0","Pseudomonas oryziphila","0","0","NRP-siderophore.NRPS","0","1","1","region008","PYOVERDINE","0","0","false","GCF_003940825.1_ASM394082v1_genomic_NZ_CP034338.1.region008","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","0","0","0"
"NZ_JABWRB020000001.1","GCF_014268745.2","Others","0","0","0","0","0","Pseudomonas zanjanensis strain SWRI12 1, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_014268745.2_ASM1426874v2_genomic_NZ_JABWRB020000001.1.region011","GCF_014268745.2_NZ_JABWRB020000001.1.region011","1","1","1","0","0","0","Pseudomonas zanjanensis","1","0","NRP-siderophore.NRPS","1","1","1","region011","MIXED","0","0","false","GCF_014268745.2_ASM1426874v2_genomic_NZ_JABWRB020000001.1.region011","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_CP077097.1","GCF_014269225.2","Others","0","0","0","0","0","Pseudomonas anuradhapurensis strain RD8MR3 chromosome, complete genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GCF_014269225.2_ASM1426922v2_genomic_NZ_CP077097.1.region007","GCF_014269225.2_NZ_CP077097.1.region007","0","1","1","0","0","0","Pseudomonas anuradhapurensis","0","0","NRP-siderophore.NRPS","0","1","1","region007","PYOVERDINE","0","0","false","GCF_014269225.2_ASM1426922v2_genomic_NZ_CP077097.1.region007","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","0","0","0"
"NZ_CP071706.1","GCF_000696345.2","Others","0","0","0","0","0","Pseudomonas donghuensis strain P482 chromosome, complete genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GCF_000696345.2_ASM69634v2_genomic_NZ_CP071706.1.region003","GCF_000696345.2_NZ_CP071706.1.region003","0","1","1","0","0","0","Pseudomonas donghuensis","0","0","NRP-siderophore.NRPS","0","1","1","region003","PYOVERDINE","0","0","false","GCF_000696345.2_ASM69634v2_genomic_NZ_CP071706.1.region003","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","0","0","0"
"NZ_LT629803.1","GCF_900105825.1","Others","0","0","0","0","0","Pseudomonas vancouverensis strain LMG 20222 chromosome I","0","0","0","0","0","0","0","0","0","1","0","1","0","0","GCF_900105825.1_IMG-taxon_2667527228_annotated_assembly_genomic_NZ_LT629803.1.region002","GCF_900105825.1_NZ_LT629803.1.region002","1","1","1","0","0","1","Pseudomonas vancouverensis","1","0","ranthipeptide.NRPS.NRP-siderophore","1","1","1","region002","MIXED","0","0","false","GCF_900105825.1_IMG-taxon_2667527228_annotated_assembly_genomic_NZ_LT629803.1.region002","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_JAHSTX010000001.1","GCF_019145375.1","Others","0","0","0","0","0","Pseudomonas triticicola strain SWRI88 1, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_019145375.1_ASM1914537v1_genomic_NZ_JAHSTX010000001.1.region005","GCF_019145375.1_NZ_JAHSTX010000001.1.region005","1","1","1","0","1","0","Pseudomonas triticicola","1","0","NRP-siderophore.NRPS.terpene","1","1","1","region005","MIXED","0","0","false","GCF_019145375.1_ASM1914537v1_genomic_NZ_JAHSTX010000001.1.region005","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","1","1","0","0"
"NZ_CP034725.1","GCF_008370715.1","Others","0","0","0","0","0","Pseudomonas brassicacearum strain 3Re2-7 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","1","0","0","0","GCF_008370715.1_ASM837071v1_genomic_NZ_CP034725.1.region010","GCF_008370715.1_NZ_CP034725.1.region010","1","1","1","0","1","0","Pseudomonas brassicacearum","1","0","NRP-siderophore.NRPS","1","1","1","region010","MIXED","0","0","false","GCF_008370715.1_ASM837071v1_genomic_NZ_CP034725.1.region010","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_CP091088.1","GCF_021560075.1","Others","0","0","0","0","0","Pseudomonas juntendi strain PP_2463 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_021560075.1_ASM2156007v1_genomic_NZ_CP091088.1.region006","GCF_021560075.1_NZ_CP091088.1.region006","1","1","1","0","0","0","Pseudomonas juntendi","1","0","NRP-siderophore.NRPS","1","1","1","region006","MIXED","0","0","false","GCF_021560075.1_ASM2156007v1_genomic_NZ_CP091088.1.region006","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_CP077077.1","GCF_019139675.1","Others","0","0","0","0","0","Pseudomonas maumuensis strain COW77 chromosome, complete genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GCF_019139675.1_ASM1913967v1_genomic_NZ_CP077077.1.region002","GCF_019139675.1_NZ_CP077077.1.region002","0","1","1","0","0","0","Pseudomonas maumuensis","0","0","NRP-siderophore.NRPS","0","1","1","region002","PYOVERDINE","0","0","false","GCF_019139675.1_ASM1913967v1_genomic_NZ_CP077077.1.region002","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","0","0","0"
"NZ_JABWQX020000001.1","GCF_014268655.2","Others","0","0","0","0","0","Pseudomonas marvdashtae strain SWRI102 1, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","1","0","0","0","GCF_014268655.2_ASM1426865v2_genomic_NZ_JABWQX020000001.1.region002","GCF_014268655.2_NZ_JABWQX020000001.1.region002","1","1","1","0","1","0","Pseudomonas marvdashtae","1","0","NRP-siderophore.NRPS","1","1","1","region002","MIXED","0","0","false","GCF_014268655.2_ASM1426865v2_genomic_NZ_JABWQX020000001.1.region002","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_LT629691.1","GCF_900102295.1","Others","0","0","0","0","0","Pseudomonas thivervalensis strain DSM 13194 chromosome I","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_900102295.1_IMG-taxon_2639762509_annotated_assembly_genomic_NZ_LT629691.1.region001","GCF_900102295.1_NZ_LT629691.1.region001","1","1","1","0","0","0","Pseudomonas thivervalensis","1","0","NRP-siderophore.NRPS","1","1","1","region001","MIXED","0","0","false","GCF_900102295.1_IMG-taxon_2639762509_annotated_assembly_genomic_NZ_LT629691.1.region001","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_AP023189.1","GCF_012767755.2","Others","0","0","0","0","0","Pseudomonas tohonis strain TUM18999 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_012767755.2_ASM1276775v2_genomic_NZ_AP023189.1.region007","GCF_012767755.2_NZ_AP023189.1.region007","0","1","1","0","0","0","Pseudomonas tohonis","1","0","NRP-siderophore.NRPS","1","1","1","region007","MIXED","0","0","false","GCF_012767755.2_ASM1276775v2_genomic_NZ_AP023189.1.region007","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","0","0","0"
"NZ_CP077089.1","GCF_014268445.2","Others","0","0","0","0","0","Pseudomonas tensinigenes strain ZA 5.3 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","1","0","0","0","GCF_014268445.2_ASM1426844v2_genomic_NZ_CP077089.1.region004","GCF_014268445.2_NZ_CP077089.1.region004","1","1","1","0","1","0","Pseudomonas tensinigenes","1","0","NRP-siderophore.NRPS","1","1","1","region004","MIXED","0","0","false","GCF_014268445.2_ASM1426844v2_genomic_NZ_CP077089.1.region004","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_LT629777.1","GCF_900105475.1","Others","0","0","0","0","0","Pseudomonas asplenii strain ATCC 23835 chromosome I","0","0","0","0","0","1","0","0","0","0","0","0","0","0","GCF_900105475.1_IMG-taxon_2667527430_annotated_assembly_genomic_NZ_LT629777.1.region010","GCF_900105475.1_NZ_LT629777.1.region010","2","1","1","0","1","0","Pseudomonas asplenii","0","0","NRP-siderophore.NRPS.terpene","1","1","1","region010","MIXED","0","0","false","GCF_900105475.1_IMG-taxon_2667527430_annotated_assembly_genomic_NZ_LT629777.1.region010","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","1","1","0","0"
"NZ_FNUA01000002.1","GCF_900105975.1","Others","0","0","0","0","0","Pseudomonas palleroniana strain LMG 23076, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_900105975.1_IMG-taxon_2639762588_annotated_assembly_genomic_NZ_FNUA01000002.1.region009","GCF_900105975.1_NZ_FNUA01000002.1.region009","0","1","1","0","0","0","Pseudomonas palleroniana","1","0","NRP-siderophore.NRPS","0","0","0","region009","HYDROXAMATE","0","0","false","GCF_900105975.1_IMG-taxon_2639762588_annotated_assembly_genomic_NZ_FNUA01000002.1.region009","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","0","0","0"
"NZ_LT629972.1","GCF_900108595.1","Others","0","0","0","0","0","Pseudomonas fuscovaginae strain LMG 2158 chromosome I","0","0","0","0","0","1","0","0","0","0","0","0","0","0","GCF_900108595.1_IMG-taxon_2667527230_annotated_assembly_genomic_NZ_LT629972.1.region005","GCF_900108595.1_NZ_LT629972.1.region005","2","1","1","0","1","0","Pseudomonas fuscovaginae","0","0","NRP-siderophore.NRPS.terpene","1","1","1","region005","MIXED","0","0","false","GCF_900108595.1_IMG-taxon_2667527230_annotated_assembly_genomic_NZ_LT629972.1.region005","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","1","1","0","0"
"NZ_CP066270.1","GCF_023278125.1","Others","0","0","0","0","0","Pseudomonas tremae strain PA-1-10F chromosome, complete genome","0","0","0","0","0","1","0","0","0","0","0","0","0","0","GCF_023278125.1_ASM2327812v1_genomic_NZ_CP066270.1.region004","GCF_023278125.1_NZ_CP066270.1.region004","2","1","1","0","1","0","Pseudomonas tremae","0","0","NRP-siderophore.NRPS.acyl_amino_acids.hserlactone","1","1","1","region004","MIXED","0","0","false","GCF_023278125.1_ASM2327812v1_genomic_NZ_CP066270.1.region004","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","1","1","0","0"
"NZ_LAWW01000006.1","GCF_001186195.1","Others","0","0","0","0","0","Pseudomonas fulva strain YAB-1 contig6, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GCF_001186195.1_ASM118619v1_genomic_NZ_LAWW01000006.1.region002","GCF_001186195.1_NZ_LAWW01000006.1.region002","1","1","1","0","0","0","Pseudomonas fulva","0","0","NRP-siderophore.NRPS","1","1","1","region002","PYOVERDINE","0","0","false","GCF_001186195.1_ASM118619v1_genomic_NZ_LAWW01000006.1.region002","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_JACAOR010000007.1","GCF_013386115.1","Others","0","0","0","0","0","Pseudomonas gingeri strain A6001 run0228_A6001_S13_L004_contig_7, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","0","0","0","0","0","GCF_013386115.1_ASM1338611v1_genomic_NZ_JACAOR010000007.1.region002","GCF_013386115.1_NZ_JACAOR010000007.1.region002","2","1","1","0","1","0","Pseudomonas gingeri","0","0","NRP-siderophore.NRPS","1","1","1","region002","MIXED","0","0","false","GCF_013386115.1_ASM1338611v1_genomic_NZ_JACAOR010000007.1.region002","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","1","1","0","0"
"NZ_CP077093.1","GCF_014268755.2","Others","0","0","0","0","0","Pseudomonas vanderleydeniana strain RW8P3 chromosome, complete genome","0","0","0","0","0","1","0","0","0","0","0","0","0","0","GCF_014268755.2_ASM1426875v2_genomic_NZ_CP077093.1.region010","GCF_014268755.2_NZ_CP077093.1.region010","2","1","1","0","1","0","Pseudomonas vanderleydeniana","0","0","NRP-siderophore.NRPS.hserlactone","1","1","1","region010","MIXED","0","0","false","GCF_014268755.2_ASM1426875v2_genomic_NZ_CP077093.1.region010","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","1","1","0","0"
"NZ_CP042804.1","GCF_000145945.2","Others","0","0","0","0","0","Pseudomonas amygdali pv. tabaci str. ATCC 11528 chromosome, complete genome","0","0","0","0","0","1","0","0","0","0","0","0","0","0","GCF_000145945.2_ASM14594v2_genomic_NZ_CP042804.1.region005","GCF_000145945.2_NZ_CP042804.1.region005","2","1","1","0","1","0","Pseudomonas amygdali pv. tabaci str. ATCC 11528","0","0","NRP-siderophore.NRPS","1","1","1","region005","MIXED","0","0","false","GCF_000145945.2_ASM14594v2_genomic_NZ_CP042804.1.region005","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas amygdali","1","1","0","0"
"NZ_UIDD01000010.1","GCF_900497695.1","Others","0","0","0","0","0","Pseudomonas wadenswilerensis strain CCOS 864, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GCF_900497695.1_PWADCCOS864_genomic_NZ_UIDD01000010.1.region001","GCF_900497695.1_NZ_UIDD01000010.1.region001","0","1","1","0","0","0","Pseudomonas wadenswilerensis","0","0","NRP-siderophore.NRPS","0","1","1","region001","PYOVERDINE","0","0","false","GCF_900497695.1_PWADCCOS864_genomic_NZ_UIDD01000010.1.region001","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","0","0","0"
"NZ_CP046621.1","GCF_009755645.1","Others","0","0","0","0","0","Pseudomonas alkylphenolica strain Neo chromosome, complete genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GCF_009755645.1_ASM975564v1_genomic_NZ_CP046621.1.region009","GCF_009755645.1_NZ_CP046621.1.region009","0","1","1","0","0","0","Pseudomonas alkylphenolica","0","0","NRP-siderophore.NRPS","0","1","1","region009","PYOVERDINE","0","0","false","GCF_009755645.1_ASM975564v1_genomic_NZ_CP046621.1.region009","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","0","0","0"
"NZ_CP077080.1","GCF_019141525.1","Others","0","0","0","0","0","Pseudomonas alvandae strain SWRI17 chromosome, complete genome","0","0","0","0","0","0","0","0","0","0","1","0","0","0","GCF_019141525.1_ASM1914152v1_genomic_NZ_CP077080.1.region009","GCF_019141525.1_NZ_CP077080.1.region009","1","1","1","0","1","0","Pseudomonas alvandae","0","0","NRP-siderophore.NRPS","0","0","0","region009","OHASP","0","0","false","GCF_019141525.1_ASM1914152v1_genomic_NZ_CP077080.1.region009","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_LT629687.1","GCF_900101415.1","Others","0","0","0","0","0","Pseudomonas koreensis strain LMG 21318 chromosome I","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_900101415.1_IMG-taxon_2636416187_annotated_assembly_genomic_NZ_LT629687.1.region002","GCF_900101415.1_NZ_LT629687.1.region002","1","1","1","0","0","0","Pseudomonas koreensis","1","0","NRP-siderophore.NRPS","1","1","1","region002","MIXED","0","0","false","GCF_900101415.1_IMG-taxon_2636416187_annotated_assembly_genomic_NZ_LT629687.1.region002","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_CP077092.1","GCF_014268585.2","Others","0","0","0","0","0","Pseudomonas iranensis strain SWRI54 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_014268585.2_ASM1426858v2_genomic_NZ_CP077092.1.region004","GCF_014268585.2_NZ_CP077092.1.region004","1","1","1","0","1","0","Pseudomonas iranensis","1","0","NRP-siderophore.NRPS.terpene","1","1","1","region004","MIXED","0","0","false","GCF_014268585.2_ASM1426858v2_genomic_NZ_CP077092.1.region004","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","1","1","0","0"
"NZ_CP014135.1","GCF_001543125.1","Others","0","0","0","0","0","Pseudomonas agarici strain NCPPB 2472 chromosome","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_001543125.1_ASM154312v1_genomic_NZ_CP014135.1.region011","GCF_001543125.1_NZ_CP014135.1.region011","1","1","1","0","0","0","Pseudomonas agarici","1","0","NRP-siderophore.NRPS","1","1","1","region011","MIXED","0","0","false","GCF_001543125.1_ASM154312v1_genomic_NZ_CP014135.1.region011","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_LT629800.1","GCF_900105815.1","Others","0","0","0","0","0","Pseudomonas brenneri strain DSM 15294 chromosome I","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_900105815.1_IMG-taxon_2639762518_annotated_assembly_genomic_NZ_LT629800.1.region004","GCF_900105815.1_NZ_LT629800.1.region004","2","1","1","0","1","0","Pseudomonas brenneri","1","1","NRP-siderophore.NRPS","1","1","1","region004","MIXED","0","0","false","GCF_900105815.1_IMG-taxon_2639762518_annotated_assembly_genomic_NZ_LT629800.1.region004","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","1","1","0","0"
"NZ_CP092923.1","GCF_022557255.1","Others","0","0","0","0","0","Pseudomonas syringae pv. tagetis strain ICMP 4091 chromosome, complete genome","0","0","0","0","0","1","0","0","0","0","0","0","0","0","GCF_022557255.1_ASM2255725v1_genomic_NZ_CP092923.1.region006","GCF_022557255.1_NZ_CP092923.1.region006","2","1","1","0","1","0","Pseudomonas syringae pv. tagetis","0","0","NRP-siderophore.NRPS","1","1","1","region006","MIXED","0","0","false","GCF_022557255.1_ASM2255725v1_genomic_NZ_CP092923.1.region006","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","1","1","0","0"
"NZ_BLJF01000001.1","GCF_009932335.1","Others","0","0","0","0","0","Pseudomonas asiatica strain RYU5 RYU5_unitig_0, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GCF_009932335.1_ASM993233v1_genomic_NZ_BLJF01000001.1.region005","GCF_009932335.1_NZ_BLJF01000001.1.region005","0","1","1","0","0","0","Pseudomonas asiatica","0","0","NRP-siderophore.NRPS","0","1","1","region005","PYOVERDINE","0","0","false","GCF_009932335.1_ASM993233v1_genomic_NZ_BLJF01000001.1.region005","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","0","0","0"
